Especie;FechaAnillamiento;Cod_Localidad;Localidad;Municipio;Provincia;LatitudGrados;LatitudMinutos;CuadranteLatitud;LongitudGrados;LongitudMinutos;CuadranteLongitud;CentroR;AnillaR;InfoAnillaR;AmpliacionAnillaR;Verificacion;EspecieR;SexoR;EdadR;FechaRecuperacion;Cod_LocalidadR;LocalidadR;MunicipioR;ProvinciaR;LatitudGradosR;LatitudMinutosR;CuadranteLatitudR;LongitudGradosR;LongitudMinutosR;CuadranteLongitudR;
1340;9/6/09;DEBK55;LINKENHEIM;LINKENHEIM;NORDBADEN (KARLSRUHE);49;7;N;8;24;E;DER;A...8886;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;26/5/07;DEFM33;MUNSTER;MUNSTER;MUNSTER;49;55;N;8;52;E;DEW;4X...294;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;10/6/05;DECR10;DIETERSHEIM;DIETERSHEIM;RHEINHESSEN-PFALZ;49;56;N;7;54;E;DER;A...2028;4;        ;0;1340;U;4;31/12/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;1/6/12;DEBK192;FORCHHEIM;FORCHHEIM;NORDBADEN (KARLSRUHE);49;44;N;11;4;E;DER;AJ...483;4;        ;0;1340;U;4;31/12/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;8/6/98;FR1274;SCHWENHEIM;SCHWENHEIM;BAS-RHIN;48;30;N;7;30;E;FRS;....2781;4;        ;0;1340;U;4;31/12/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;4/6/03;FR1256;NEUWILLER LES SAVERNE;NEUWILLER LES SAVERNE;BAS-RHIN;48;49;N;7;24;E;FRP;P...7538;4;        ;0;1340;U;4;31/12/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;20/6/11;HEBL109;BINNINGEN;BINNINGEN;BASELSTADT;47;32;N;7;34;E;HES;SG...591;4;        ;0;1340;U;4;8/3/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;10/6/11;HEZH143;L†TZELSEE;L†TZELSEE;ZURICH;47;15;N;8;46;E;HES;SG...374;4;        ;0;1340;U;4;8/3/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;24/6/08;HEFR2;DOMDIDIEG;DOMDIDIEG;VAUD;46;52;N;7;2;E;HES;SE...585;4;        ;0;1340;U;2;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;16/6/03;DEBT40;SALEM;SALEM;SUDWURTTENBERG (TUBINGEN);47;47;N;9;17;E;DER;A...3371;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;8/6/06;DEED394;BAD VILBEL-GRONAU;BAD VILBEL-GRONAU;DARMSTADT;50;12;N;8;47;E;DEW;4X...250;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;11/6/10;BL27174;DEINZE;DEINZE;OOST-VLAANDEREN (FLANDES;50;59;N;3;32;E;BLB;M...6285;4;        ;0;1340;U;4;2/1/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;6/6/12;HEBL24;RES. DE FREIDORF;BASILEA;BASELSTADT;47;33;N;7;36;E;HES;SG...649;4;        ;0;1340;U;4;21/3/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;6/6/12;HESO101;SELZACH;SCHWEIZ;SOLOTHURN;47;11;N;7;26;E;HES;SG...905;4;        ;0;1340;U;4;21/3/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;6/6/12;HESO101;SELZACH;SCHWEIZ;SOLOTHURN;47;11;N;7;26;E;HES;SG...905;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;10/6/07;DEBK189;FORST;FORST;NORDBADEN (KARLSRUHE);49;9;N;8;34;E;DER;A...7091;4;        ;0;1340;U;4;4/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;7/6/04;DEBS187;RUBHEIM;RUBHEIM;NORDWURTTENBERG (STUTGART;49;12;N;8;25;E;DER;A...3896;4;        ;0;1340;U;4;4/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;14/6/10;HEBL24;RES. DE FREIDORF;BASILEA;BASELSTADT;47;33;N;7;36;E;HES;SG...225;4;        ;0;1340;U;4;4/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;17/6/10;DEAS95;GUNDELFINGEN;GUNDELFINGEN;SCHWABEN;48;33;N;10;21;E;DER;AF...106;4;        ;0;1340;U;4;4/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;9/6/11;HEBL109;BINNINGEN;BINNINGEN;BASELSTADT;47;32;N;7;34;E;HES;SG...567;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;28/5/04;DEBF223;HOLZEN KR. LORRACH;HOLZEN KR. LORRACH;SUDBADEN (FREIBURG);47;42;N;7;38;E;DER;A...3663;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;16/6/03;DEBT141;SALEM;SALEM;SUDWURTTENBERG (TUBINGEN);47;45;N;9;18;E;DER;A...3384;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;1/7/09;DECR8;BORNHEIM;BORNHEIM;RHEINHESSEN-PFALZ;49;13;N;8;10;E;DER;A...9926;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;15/6/00;HEBS4;BASILEA;BASILEA;BASSELLAND;47;33;N;7;36;E;HES;....6374;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;16/6/01;DEED353;BENSHEIM;BENSHEIM;DARMSTADT;49;41;N;8;37;E;DER;A....778;4;        ;0;1340;U;4;24/12/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;20/6/06;HESO21;STAAD;STAAD;SOLOTHURN;47;10;N;7;24;E;HES;SA...589;4;        ;0;1340;U;4;4/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;20/6/06;HESO21;STAAD;STAAD;SOLOTHURN;47;10;N;7;24;E;HES;SA...589;4;        ;0;1340;U;4;15/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;20/6/11;HEBL109;BINNINGEN;BINNINGEN;BASELSTADT;47;32;N;7;34;E;HES;SG...591;4;        ;0;1340;U;4;15/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;17/6/10;DEAS95;GUNDELFINGEN;GUNDELFINGEN;SCHWABEN;48;33;N;10;21;E;DER;AF...106;4;        ;0;1340;U;4;15/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;5/6/04;HEAG145;M…HLIN;M…HLIN;AARGAU;47;34;N;7;51;E;HES;SA...286;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;19/6/09;HEBE15;BUREN AN DER AARE;BUREN AN DER AARE;SOLOTHURN;47;8;N;7;22;E;HES;SE...701;4;        ;0;1340;U;4;4/11/13;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;6/6/12;HESO101;SELZACH;SCHWEIZ;SOLOTHURN;47;11;N;7;26;E;HES;SG...905;4;        ;0;1340;U;4;15/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;24/6/05;DEBS9;STUTTGART;STUTTGART;NORDWURTTENBERG (STUTGART;48;47;N;9;12;E;DER;A...4778;4;        ;0;1340;U;4;15/1/13;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1310;26/6/13;PLLO6;Localidad confidencial;;;0;0; ;0;0; ;PLG;VN..2385;4;        ;0;1310;U;0;26/4/14;ES53332;Localidad confidencial;;;0;0; ;0;0; ;
1340;28/5/11;DEED410;BIEBESHEIM KRS. GR.;GERAU VOGELPARK;DARMSTADT;49;46;N;8;27;E;DEW;9X...800;4;        ;0;1340;U;2;20/12/13;ES23145;LLEIDA;LLEIDA;LLEIDA;41;37;N;0;34;E;
1340;3/6/04;DEFL90;PETERSHAGEN;PETERSHAGEN;DETMOLD (LIPPE);52;22;N;8;58;E;DEW;1X...398;4;        ;0;1340;U;0;12/1/12;ES53895;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;13/6/08;DEQS178;WESSELBUREN;WESSELBUREN;SCHLESWIG-HOLSTEIN;54;12;N;8;55;E;DEW;3X...999;4;        ;0;1340;U;0;11/1/12;ES53895;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;18/6/05;DEGW125;BERNE-GLUSING;BERNE-GLUSING;WESER-EMS (EXCEP. ISLAS);53;10;N;8;29;E;DEW;3X...656;4;        ;0;1340;U;0;11/1/12;ES53895;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;15/6/05;DEFM150;ZOO RHEINE;ZOO RHEINE;MUNSTER;52;16;N;7;26;E;DEW;3X...523;4;        ;0;1340;U;0;11/1/12;ES53895;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;11/6/05;BL28187;ZWIN;ZWIN;WEST-VLAANDEREN (FLANDES;51;21;N;3;22;E;BLB;M...6101;4;        ;0;1340;U;2;21/1/13;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;2/6/07;BL27817;DAKNAM;DAKNAM;OOST-VLAANDEREN (FLANDES;51;7;N;3;59;E;BLB;M...6133;4;        ;0;1340;U;2;15/1/13;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;2/6/07;BL27817;DAKNAM;DAKNAM;OOST-VLAANDEREN (FLANDES;51;7;N;3;59;E;BLB;M...6133;4;        ;0;1340;U;2;20/1/13;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;9/6/10;BL28128;ZWIN LE ZOUTE;ZWIN LE ZOUTE;WEST-VLAANDEREN (FLANDES;51;21;N;3;22;E;BLB;M...6241;4;        ;0;1340;U;2;15/1/13;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;27/5/09;BL20117;MUIZEN-MECHLES BROEK;MUIZEN-MECHLES BROEK;ANTWERPEN (AMBERES);51;1;N;4;31;E;BLB;M...6302;4;        ;0;1340;U;2;13/1/14;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;27/5/09;BL20117;MUIZEN-MECHLES BROEK;MUIZEN-MECHLES BROEK;ANTWERPEN (AMBERES);51;1;N;4;31;E;BLB;M...6302;4;        ;0;1340;U;2;14/1/14;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;27/5/09;BL20117;MUIZEN-MECHLES BROEK;MUIZEN-MECHLES BROEK;ANTWERPEN (AMBERES);51;1;N;4;31;E;BLB;M...6302;4;        ;0;1340;U;2;19/1/14;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;27/5/09;BL20117;MUIZEN-MECHLES BROEK;MUIZEN-MECHLES BROEK;ANTWERPEN (AMBERES);51;1;N;4;31;E;BLB;M...6302;4;        ;0;1340;U;2;21/1/14;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
720;28/7/14;SF82109;KOTKA;KOTKA;KYMI (KYMMENI);60;30;N;27;0;E;SFH;MM.37383;4;        ;0;720;U;0;16/1/15;ES43667;LA MANGA DEL MAR MENOR;CARTAGENA;MURCIA;37;38;N;0;43;W;
1340;2/6/10;BL21213;MUIZEN;MUIZEN;BRABANT;51;1;N;4;31;E;BLB;M...6397;4;        ;0;1340;M;4;18/4/11;ES2254;BAILO;BAILO;HUESCA;42;30;N;0;48;W;
1340;8/6/10;DEBK175;LUISENPARK;MANNHEIM;NORDBADEN (KARLSRUHE);49;30;N;8;28;E;DER;AE...276;4;        ;0;1340;F;3;28/8/10;ES25676;JOSA;JOSA;TERUEL;40;57;N;0;46;W;
1340;7/6/11;DEBT232;ZELL;ZELL;SUDWURTTENBERG (TUBINGEN);48;12;N;9;30;E;DER;AH...459;4;        ;0;1340;F;3;1/10/11;ES22270;SANTA LECINA;SANTA LECINA;HUESCA;41;46;N;0;7;E;
1340;5/6/09;DEBK88;OBERHAUSEN;KARLSRUHE;NORDBADEN (KARLSRUHE);49;0;N;8;22;E;DER;A...8857;4;        ;0;1340;M;5;6/7/10;ES2558;HIJAR;HIJAR;TERUEL;41;9;N;0;27;W;
720;30/5/15;DK0446;VENSHOLM;VENSHOLM;MARIBO;54;56;N;11;3;E;DKC;2N..8843;4;        ;0;720;U;0;15/1/16;ES6010897;PLAYA DE LEVANTE;EL PUERTO DE SANTA MARIA;CADIZ;36;37;N;6;14;W;
1340;10/6/02;FR03112;LE CASTEL;BEUZEVILLE LA BASTILLE;MANCHE;49;21;N;1;22;W;FRP;P...7146;4;........;0;1340;U;3;1/10/14;ES21145;GUADALAJARA;GUADALAJARA;GUADALAJARA;40;37;N;2;59;W;
1340;3/7/12;DE6A82;TESSIN B. WITTENBURG;LUDWIGSLUST-PARCHIM;MECKLENBURG-VORPOMMERN;53;34;N;11;2;E;DEH;HH...279;4;........;0;1340;U;6;13/1/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;3/7/12;DE6A82;TESSIN B. WITTENBURG;LUDWIGSLUST-PARCHIM;MECKLENBURG-VORPOMMERN;53;34;N;11;2;E;DEH;HH...279;4;........;0;1340;U;6;15/2/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;2/7/13;DETH50;DANKMARSHAUSEN;WARTBURGKREIS;TH†RINGEN;50;56;N;10;1;E;DEH;HL...108;4;........;0;1340;U;6;14/1/16;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;16/6/03;DEBK55;LINKENHEIM;LINKENHEIM;NORDBADEN (KARLSRUHE);49;7;N;8;24;E;DER;A...2746;4;........;0;1340;U;6;13/1/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;16/6/03;DEBK55;LINKENHEIM;LINKENHEIM;NORDBADEN (KARLSRUHE);49;7;N;8;24;E;DER;A...2746;4;........;0;1340;U;6;15/2/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;19/6/09;DEBT225;RULFINGEN;MENGEN;SUDWURTTENBERG (TUBINGEN);48;2;N;9;18;E;DER;A...9339;4;........;0;1340;U;6;13/1/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;1/7/09;DECR8;BORNHEIM;BORNHEIM;RHEINHESSEN-PFALZ;49;13;N;8;10;E;DER;A...9926;4;........;0;1340;U;4;13/1/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;16/6/10;DEBK189;FORST;FORST;NORDBADEN (KARLSRUHE);49;9;N;8;34;E;DER;AE...143;4;........;0;1340;U;4;13/1/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;12/6/09;DEED432;LINDHEIM-KUHWEIDE;LINDHEIM-KUHWEIDE;DARMSTADT;50;17;N;8;59;E;DEW;7X...215;4;........;0;1340;U;6;14/1/16;ES52537;V.R.S.U. DE ALMAGRO;ALMAGRO;CIUDAD REAL;38;54;N;3;34;W;
1340;12/6/00;DEBK213;LANGENBR†CKEN;LANGENBR†CKEN;NORDBADEN (KARLSRUHE);49;12;N;8;39;E;DER;A....186;4;........;0;1340;U;4;19/10/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
1340;8/6/01;DEBT40;SALEM;SALEM;SUDWURTTENBERG (TUBINGEN);47;47;N;9;17;E;DER;A...1259;4;........;0;1340;U;4;19/10/16;ES52606;PLANTA DE RESIDUOS URBANOS;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
